datetime_utc,conds,dewptm,fog,hail,heatindexm,hum,precipm,pressurem,rain,snow,tempm,thunder,tornado,vism,wdird,wdire,wgustm,windchillm,wspdm,year,month,day,hour,AQI
20161205-00:00,Mist,9,0,0,,87,,1018,0,0,11,0,0,1,250,WSW,,,5.6,2016,12,05,00,299
20161205-03:00,Mist,8,0,0,,73,,1019,0,0,11,0,0,2,250,WSW,,,3.7,2016,12,05,03,295
20161205-06:00,Haze,10,0,0,,32,,1018,0,0,23,0,0,2,250,WSW,,,9.3,2016,12,05,06,251
20161205-09:00,Haze,9,0,0,,24,,1015,0,0,26,0,0,2,270,West,,,13,2016,12,05,09,220
20161205-12:00,Haze,12,0,0,,44,,1015,0,0,22,0,0,2,,,,,0,2016,12,05,12,203
20161205-15:00,Mist,12,0,0,,70,,1018,0,0,16,0,0,1,,,,,0,2016,12,05,15,183
20161205-18:00,Mist,11,0,0,,77,,1018,0,0,14,0,0,1,,,,,0,2016,12,05,18,171
20161205-21:00,Mist,10,0,0,,82,,1018,0,0,12,0,0,1,,,,,0,2016,12,05,21,193
20161206-00:00,Mist,10,0,0,,92,,1018,0,0,11,0,0,1,,,,,0,2016,12,06,00,226
20161206-03:00,Patches of Fog,10,1,0,,82,,1020,0,0,12,0,0,0.5,,,,,0,2016,12,06,03,215
20161206-06:00,Smoke,13,0,0,,47,,1019,0,0,22,0,0,0.5,90,East,,,5.6,2016,12,06,06,215
20161206-09:00,Smoke,11,0,0,,29,,1016,0,0,26,0,0,1,290,WNW,,,7.4,2016,12,06,09,230
20161206-12:00,Patches of Fog,16,1,0,,69,,1016,0,0,20,0,0,0.5,90,East,,,3.7,2016,12,06,12,340
20161206-15:00,Patches of Fog,15,1,0,,86,,1018,0,0,17,0,0,0.5,,,,,0,2016,12,06,15,450
20161206-18:00,Partial Fog,12,1,0,,91,,1019,0,0,13,0,0,0.2,,,,,0,2016,12,06,18,444
20161206-21:00,Heavy Fog,13,1,0,,100,,1018,0,0,13,0,0,0.05,,,,,0,2016,12,06,21,422
20161207-00:00,Heavy Fog,13,1,0,,98,,1018,0,0,13,0,0,0.05,,,,,0,2016,12,07,00,414
20161207-03:00,Heavy Fog,13,1,0,,97,,1019,0,0,13,0,0,0.05,,,,,0,2016,12,07,03,345
20161207-06:00,Patches of Fog,15,1,0,,70,,1018,0,0,20,0,0,0.5,,,,,0,2016,12,07,06,276
20161207-09:00,Smoke,14,0,0,,44,,1016,0,0,23,0,0,0.5,,,,,0,2016,12,07,09,267
20161207-12:00,Smoke,16,0,0,,60,,,0,0,22,0,0,0.5,,,,,0,2016,12,07,12,438
20161207-15:00,Patches of Fog,14,1,0,,84,,1017,0,0,15,0,0,0.5,,,,,0,2016,12,07,15,299
20161207-18:00,Patches of Fog,12,1,0,,93,,1017,0,0,14,0,0,0.5,,,,,0,2016,12,07,18,234
20161207-21:00,Patches of Fog,11,1,0,,91,,1016,0,0,12,0,0,0.5,,,,,0,2016,12,07,21,333
20161208-00:00,Partial Fog,9,1,0,,93,,1016,0,0,10,0,0,0.2,,,,,0,2016,12,08,00,325
20161208-03:00,Partial Fog,9,1,0,,96,,1018,0,0,9,0,0,0.2,,,,,0,2016,12,08,03,321
20161208-06:00,Mist,14,0,0,,63,,1018,0,0,20,0,0,0.5,,,,,0,2016,12,08,06,301
20161208-09:00,Smoke,13,0,0,,41,,1015,0,0,24,0,0,1,90,East,,,5.6,2016,12,08,09,274
20161208-12:00,Smoke,13,0,0,,54,,1014,0,0,20,0,0,1,,,,,0,2016,12,08,12,405
20161208-15:00,Mist,12,0,0,,80,,1016,0,0,14,0,0,1,,,,,0,2016,12,08,15,321
20161208-18:00,Mist,11,0,0,,91,,1016,0,0,12,0,0,1,,,,,0,2016,12,08,18,226
20161208-21:00,Mist,10,0,0,,95,,1015,0,0,10,0,0,1,,,,,0,2016,12,08,21,261
20161209-00:00,Mist,9,0,0,,92,,1015,0,0,9,0,0,1,,,,,0,2016,12,09,00,326
20161209-03:00,Partial Fog,10,1,0,,92,,1016,0,0,10,0,0,0.2,,,,,0,2016,12,09,03,329
20161209-06:00,Smoke,12,0,0,,39,,1014,0,0,23,0,0,0.5,,,,,0,2016,12,09,06,250
20161209-09:00,Smoke,16,0,0,,40,,1011,0,0,26,0,0,0.5,90,East,,,3.7,2016,12,09,09,280
20161209-12:00,Smoke,17,0,0,,60,,1011,0,0,23,0,0,1,,,,,0,2016,12,09,12,321
20161209-15:00,Mist,14,0,0,,85,,1013,0,0,16,0,0,1,,,,,0,2016,12,09,15,198
20161209-18:00,Partial Fog,14,1,0,,90,,1014,0,0,15,0,0,0.5,140,SE,,,7.4,2016,12,09,18,215
20161209-21:00,Partial Fog,13,1,0,,90,,1013,0,0,14,0,0,0.5,,,,,0,2016,12,09,21,302
20161210-00:00,Partial Fog,12,1,0,,94,,1014,0,0,13,0,0,0.2,90,East,,,5.6,2016,12,10,00,359
20161210-03:00,Heavy Fog,13,1,0,,95,,1016,0,0,13,0,0,0.2,90,East,,,3.7,2016,12,10,03,302
20161210-06:00,Mist,14,0,0,,72,,1016,0,0,17,0,0,1,110,ESE,,,7.4,2016,12,10,06,242
20161210-09:00,Smoke,14,0,0,,53,,1012,0,0,21,0,0,1,90,East,,,3.7,2016,12,10,09,199
20161210-12:00,Smoke,15,0,0,,67,,1012,0,0,20,0,0,1,110,ESE,,,5.6,2016,12,10,12,259
20161210-15:00,Mist,15,0,0,,88,,1014,0,0,16,0,0,0.5,140,SE,,,3.7,2016,12,10,15,263
